InstitutionId,InstitutionName,TaxonomyLevel,TaxonomyValue,NonAttritionEvents,AttritionEvents,ProductionRank,PrestigeRank,OrdinalPrestigeRank
329.0,University of Rochester,Field,Political Science,76.0,24.0,21,0.928153094327564,8
329.0,University of Rochester,Field,Psychology,65.0,16.0,39,0.7461239829326245,23
329.0,University of Rochester,Field,Public Health,27.0,12.0,36,0.6578056306950099,28
329.0,University of Rochester,Domain,Applied Sciences,130.0,33.0,59,0.7420266690187642,12
329.0,University of Rochester,Domain,Education,37.0,17.0,93,0.5650214548352148,65
329.0,University of Rochester,Domain,Engineering,71.0,24.0,81,0.6987609015937205,27
329.0,University of Rochester,Domain,Humanities,352.0,105.0,28,0.7569264708006571,20
329.0,University of Rochester,Domain,Mathematics and Computing,108.0,34.0,54,0.7322503937445393,18
329.0,University of Rochester,Domain,Medicine and Health,207.0,88.0,61,0.7027050162434731,28
329.0,University of Rochester,Domain,Natural Sciences,376.0,130.0,40,0.6701283663605266,40
329.0,University of Rochester,Domain,Social Sciences,243.0,78.0,43,0.8312392728780885,11
330.0,University of San Diego,Academia,Academia,67.0,32.0,230,0.4654747977497064,134
330.0,University of San Diego,Field,Education Administration,9.0,2.0,95,0.2341279290305063,116
330.0,University of San Diego,Field,Nursing,47.0,28.0,36,0.8222717826158998,32
330.0,University of San Diego,Domain,Education,9.0,2.0,179,0.2178243272387308,182
330.0,University of San Diego,Domain,Medicine and Health,51.0,28.0,154,0.6077257015359154,62
331.0,University of South Alabama,Academia,Academia,59.0,21.0,239,0.5161927764694217,107
331.0,University of South Alabama,Field,Marine Sciences,1.0,1.0,73,0.1047073672497099,29
331.0,University of South Alabama,Field,Speech and Hearing Sciences,7.0,2.0,33,0.3400290173866586,35
331.0,University of South Alabama,Domain,Education,2.0,1.0,184,0.2497322617944005,171
331.0,University of South Alabama,Domain,Medicine and Health,41.0,14.0,172,0.6875321825679243,35
331.0,University of South Alabama,Domain,Natural Sciences,23.0,10.0,198,0.6068191591669494,54
332.0,University of South Carolina,Academia,Academia,843.0,281.0,73,0.4883936486918312,118
332.0,University of South Carolina,Field,Accounting,42.0,13.0,17,0.6180239046578032,34
332.0,University of South Carolina,Field,Anatomy,7.0,1.0,77,0.1873615671390581,41
332.0,University of South Carolina,Field,Anthropology,6.0,1.0,89,0.3497902656400219,99
332.0,University of South Carolina,Field,Biochemistry,14.0,2.0,85,0.430584714579902,91
332.0,University of South Carolina,Field,Biological Sciences,16.0,8.0,97,0.4184116986253605,97
332.0,University of South Carolina,Field,Biostatistics,12.0,6.0,29,0.5852188968190778,28
332.0,University of South Carolina,Field,Cell Biology,11.0,2.0,77,0.4611380856782733,42
332.0,University of South Carolina,Field,Chemical Engineering,4.0,1.0,82,0.3880221548475973,80
332.0,University of South Carolina,Field,Chemistry,17.0,4.0,75,0.4372214601664185,81
332.0,University of South Carolina,Field,Civil Engineering,7.0,2.0,96,0.3090141226015834,100
332.0,University of South Carolina,Field,Communication Disorders and Sciences,8.0,3.0,35,0.665079547693864,20
332.0,University of South Carolina,Field,Computer Engineering,8.0,3.0,102,0.4366890578956519,75
332.0,University of South Carolina,Field,Computer Science,10.0,7.0,115,0.3422189325520063,114
332.0,University of South Carolina,Field,Criminal Justice and Criminology,3.0,1.0,64,0.3887419113663774,32
332.0,University of South Carolina,Field,Curriculum and Instruction,12.0,6.0,66,0.4378057884657713,56
332.0,University of South Carolina,Field,Economics,6.0,2.0,102,0.4219610218566567,89
332.0,University of South Carolina,Field,Education,8.0,6.0,61,0.606693862134683,25
332.0,University of South Carolina,Field,Education Administration,10.0,5.0,78,0.5103060772740922,50
332.0,University of South Carolina,Field,Educational Psychology,13.0,3.0,40,0.5626291922768537,23
332.0,University of South Carolina,Field,Electrical Engineering,8.0,2.0,109,0.3868266619038989,79
332.0,University of South Carolina,Field,English Language and Literature,23.0,9.0,75,0.3770784538592062,93
332.0,University of South Carolina,Field,Epidemiology,11.0,5.0,36,0.4530286957971886,43
332.0,University of South Carolina,Field,"Exercise Science, Kinesiology, Rehab, Health",52.0,19.0,23,0.6860607224321265,27
332.0,University of South Carolina,Field,Finance,30.0,12.0,38,0.5900916798518402,31
332.0,University of South Carolina,Field,Geography,21.0,5.0,30,0.5301855513166356,31
332.0,University of South Carolina,Field,Geology,16.0,6.0,62,0.4349728559749979,70
332.0,University of South Carolina,Field,"Health, Physical Education, Recreation",14.0,3.0,22,0.7935680431476307,8
332.0,University of South Carolina,Field,History,15.0,4.0,71,0.4603597794927257,88
332.0,University of South Carolina,Field,Information Science,2.0,2.0,105,0.2031688846260243,60
332.0,University of South Carolina,Field,Management,27.0,11.0,53,0.6503602968165271,23
332.0,University of South Carolina,Field,Management Information Systems,10.0,4.0,51,0.5594941609645219,29
332.0,University of South Carolina,Field,Marine Sciences,8.0,2.0,35,0.4050437906859277,15
332.0,University of South Carolina,Field,Marketing,37.0,12.0,11,0.7269695784035489,20
332.0,University of South Carolina,Field,Mathematics,28.0,6.0,64,0.4661757957463202,76
332.0,University of South Carolina,Field,Mechanical Engineering,14.0,5.0,79,0.3537403661397379,92
332.0,University of South Carolina,Field,Microbiology,3.0,1.0,149,0.2660789864858016,89
332.0,University of South Carolina,Field,Music,23.0,4.0,47,0.3978378427576771,66
332.0,University of South Carolina,Field,Nursing,32.0,9.0,54,0.7350643446135527,54
332.0,University of South Carolina,Field,Pathology,10.0,1.0,115,0.6825007435578447,21
332.0,University of South Carolina,Field,Pharmacology,6.0,3.0,96,0.3491732621018512,73
332.0,University of South Carolina,Field,Pharmacy,19.0,8.0,25,0.7960145287870911,11
332.0,University of South Carolina,Field,Physiology,7.0,1.0,106,0.296305585504617,81
332.0,University of South Carolina,Field,Political Science,29.0,10.0,46,0.475347318413554,76
332.0,University of South Carolina,Field,Psychology,35.0,13.0,77,0.5446223551947267,73
332.0,University of South Carolina,Field,Public Health,40.0,12.0,22,0.7310658902239219,21
332.0,University of South Carolina,Field,Social Work,26.0,10.0,38,0.5631865426088187,42
332.0,University of South Carolina,Field,Sociology,10.0,2.0,88,0.4249082954673157,85
332.0,University of South Carolina,Field,Statistics,16.0,4.0,51,0.4137521600003651,56
332.0,University of South Carolina,Domain,Applied Sciences,172.0,60.0,47,0.4825189977377923,60
332.0,University of South Carolina,Domain,Education,48.0,23.0,66,0.4040744478477132,107
332.0,University of South Carolina,Domain,Engineering,41.0,11.0,98,0.4862529127735434,89
332.0,University of South Carolina,Domain,Humanities,77.0,22.0,81,0.3977464440851329,118
332.0,University of South Carolina,Domain,Mathematics and Computing,49.0,14.0,90,0.3812052977285747,106
332.0,University of South Carolina,Domain,Medicine and Health,242.0,82.0,50,0.5457237303532042,87
332.0,University of South Carolina,Domain,Natural Sciences,124.0,39.0,95,0.4721070470597109,115
332.0,University of South Carolina,Domain,Social Sciences,125.0,41.0,70,0.5238028811593481,85
333.0,University of South Dakota,Academia,Academia,67.0,39.0,228,0.3499916896169234,218
333.0,University of South Dakota,Field,Biological Sciences,1.0,1.0,237,0.1877491561036134,184
333.0,University of South Dakota,Field,Computer Science,2.0,2.0,169,0.0890408851900042,206
333.0,University of South Dakota,Field,Counselor Education,5.0,3.0,91,0.3718300710703713,43
333.0,University of South Dakota,Field,English Language and Literature,3.0,1.0,154,0.1627416470538086,171
333.0,University of South Dakota,Field,Political Science,2.0,1.0,147,0.154145694857161,184
333.0,University of South Dakota,Field,Psychology,10.0,1.0,157,0.3158823766165896,163
333.0,University of South Dakota,Domain,Education,13.0,9.0,139,0.3712254048854303,116
333.0,University of South Dakota,Domain,Humanities,3.0,1.0,204,0.2012408115323175,213
333.0,University of South Dakota,Domain,Mathematics and Computing,3.0,3.0,213,0.1427852630140946,219
333.0,University of South Dakota,Domain,Natural Sciences,7.0,5.0,241,0.3090148074835316,220
333.0,University of South Dakota,Domain,Social Sciences,19.0,8.0,171,0.2883660291951363,207
334.0,University of South Florida,Academia,Academia,573.0,168.0,88,0.3747294833973879,201
334.0,University of South Florida,Field,Accounting,19.0,3.0,53,0.4687903058731753,59
334.0,University of South Florida,Field,Anthropology,11.0,4.0,73,0.3342801948808336,104
334.0,University of South Florida,Field,Biochemistry,16.0,4.0,81,0.4027131257109566,100
334.0,University of South Florida,Field,Biological Sciences,17.0,7.0,92,0.4849798227464327,73
334.0,University of South Florida,Field,Biomedical Engineering,8.0,6.0,77,0.2615409641338381,69
334.0,University of South Florida,Field,Biostatistics,2.0,1.0,62,0.3787654687721344,51
334.0,University of South Florida,Field,Cell Biology,8.0,5.0,106,0.1495428167482933,90
334.0,University of South Florida,Field,Chemical Engineering,6.0,4.0,86,0.3032310090842757,98
334.0,University of South Florida,Field,Chemistry,12.0,2.0,88,0.2652175964691161,150
334.0,University of South Florida,Field,Civil Engineering,11.0,1.0,74,0.4698839984046817,55
334.0,University of South Florida,Field,Communication Disorders and Sciences,9.0,6.0,38,0.4886111369330854,42
334.0,University of South Florida,Field,Computer Engineering,19.0,3.0,79,0.4661831489850636,67
334.0,University of South Florida,Field,Computer Science,15.0,2.0,85,0.3604247868885783,106
334.0,University of South Florida,Field,Counselor Education,4.0,2.0,99,0.3787158359812875,41
334.0,University of South Florida,Field,Curriculum and Instruction,16.0,4.0,41,0.4994840019609173,43
334.0,University of South Florida,Field,Education Administration,9.0,2.0,69,0.4603449809298752,63
334.0,University of South Florida,Field,Electrical Engineering,22.0,5.0,71,0.3643462598222025,91
334.0,University of South Florida,Field,English Language and Literature,23.0,8.0,74,0.3319068892841512,110
334.0,University of South Florida,Field,Environmental Engineering,7.0,1.0,80,0.4005778895367589,56
334.0,University of South Florida,Field,Epidemiology,7.0,2.0,51,0.4427039179848475,44
334.0,University of South Florida,Field,"Exercise Science, Kinesiology, Rehab, Health",9.0,5.0,91,0.4322436741945276,82
334.0,University of South Florida,Field,Finance,13.0,3.0,54,0.3935698752232898,70
334.0,University of South Florida,Field,Genetics,2.0,1.0,105,0.0,29
334.0,University of South Florida,Field,Geology,12.0,6.0,77,0.2319586165981522,116
334.0,University of South Florida,Field,Human Development and Family Sciences,18.0,6.0,34,0.2050288309372179,52
334.0,University of South Florida,Field,Immunology,8.0,2.0,96,0.3384330890695345,57
334.0,University of South Florida,Field,Industrial Engineering,11.0,3.0,34,0.5078369264268496,28
334.0,University of South Florida,Field,Information Science,6.0,2.0,56,0.4132397261892453,28
334.0,University of South Florida,Field,Information Technology,11.0,1.0,32,0.6508930997828454,16
334.0,University of South Florida,Field,Management,10.0,2.0,95,0.2997719911558668,101
334.0,University of South Florida,Field,Marketing,13.0,5.0,70,0.380476457320299,71
334.0,University of South Florida,Field,Materials Engineering,3.0,1.0,89,0.2399939701486041,76
334.0,University of South Florida,Field,Mathematics,12.0,5.0,87,0.286180743083928,132
334.0,University of South Florida,Field,Mechanical Engineering,7.0,2.0,104,0.2873050474412335,117
334.0,University of South Florida,Field,Microbiology,14.0,5.0,79,0.268647137709837,87
334.0,University of South Florida,Field,Molecular Biology,15.0,5.0,57,0.2084480092312719,75
334.0,University of South Florida,Field,Nursing,40.0,17.0,48,0.6292375861266185,88
334.0,University of South Florida,Field,Pathology,7.0,4.0,126,0.6081901528336148,27
334.0,University of South Florida,Field,Pharmacy,1.0,1.0,65,0.5952751829488397,19
334.0,University of South Florida,Field,Philosophy,4.0,1.0,94,0.3541045280915104,108
334.0,University of South Florida,Field,Physiology,14.0,6.0,57,0.4299483839881755,64
334.0,University of South Florida,Field,Psychology,48.0,11.0,53,0.4682058625268323,104
334.0,University of South Florida,Field,Public Health,41.0,15.0,27,0.3851393192041124,69
334.0,University of South Florida,Field,Social Work,8.0,3.0,77,0.4158420029033142,67
334.0,University of South Florida,Field,Statistics,7.0,3.0,76,0.2794763147426603,80
334.0,University of South Florida,Domain,Applied Sciences,68.0,12.0,82,0.3068654805774931,109
334.0,University of South Florida,Domain,Education,49.0,12.0,55,0.4762398350714386,86
334.0,University of South Florida,Domain,Engineering,55.0,11.0,89,0.4632426467667762,103
334.0,University of South Florida,Domain,Humanities,37.0,10.0,112,0.3353154713561412,147
334.0,University of South Florida,Domain,Mathematics and Computing,52.0,11.0,82,0.3477031782716063,122
334.0,University of South Florida,Domain,Medicine and Health,168.0,69.0,71,0.3167883384995636,182
334.0,University of South Florida,Domain,Natural Sciences,105.0,38.0,105,0.3767912940225095,169
334.0,University of South Florida,Domain,Social Sciences,99.0,17.0,78,0.4043985707797692,140
335.0,University of Southern California,Academia,Academia,1848.0,609.0,35,0.6459157241991974,51
335.0,University of Southern California,Field,Accounting,25.0,7.0,40,0.7207428355830301,22
335.0,University of Southern California,Field,Aerospace Engineering,23.0,12.0,20,0.509116507029194,18
335.0,University of Southern California,Field,Anthropology,13.0,6.0,64,0.5887640706321672,48
335.0,University of Southern California,Field,Architecture,6.0,1.0,37,0.4788208389469983,36
335.0,University of Southern California,Field,Art History and Criticism,13.0,4.0,28,0.5834167912207298,28
335.0,University of Southern California,Field,Asian Languages,8.0,1.0,17,0.6839692436506611,12
335.0,University of Southern California,Field,Astronomy,12.0,5.0,51,0.4841314183165071,32
335.0,University of Southern California,Field,Biochemistry,18.0,7.0,70,0.4899058976873991,75
335.0,University of Southern California,Field,Biological Sciences,26.0,14.0,80,0.5003354643877648,69
335.0,University of Southern California,Field,Biomedical Engineering,27.0,12.0,22,0.538814114485677,32
335.0,University of Southern California,Field,Biophysics,10.0,5.0,32,0.6495778483829993,16
335.0,University of Southern California,Field,Cell Biology,12.0,6.0,52,0.5060749385967074,33
335.0,University of Southern California,Field,Chemical Engineering,8.0,3.0,73,0.5207546265004529,49
335.0,University of Southern California,Field,Chemistry,23.0,8.0,65,0.5586766676817378,57
335.0,University of Southern California,Field,Civil Engineering,20.0,7.0,50,0.6371439704589544,27
335.0,University of Southern California,Field,Classics and Classical Languages,7.0,1.0,32,0.6113273879766178,23
335.0,University of Southern California,Field,Comparative Literature,5.0,1.0,33,0.615248448492656,13
335.0,University of Southern California,Field,Computer Science,84.0,19.0,20,0.6064392291308649,39
335.0,University of Southern California,Field,Economics,29.0,10.0,47,0.5033602910350419,58
335.0,University of Southern California,Field,Education,37.0,16.0,17,0.5416225502589529,35
335.0,University of Southern California,Field,Electrical Engineering,104.0,25.0,11,0.6420669835285899,25
335.0,University of Southern California,Field,English Language and Literature,62.0,19.0,33,0.6607270605449524,31
335.0,University of Southern California,Field,Environmental Engineering,12.0,4.0,65,0.510178268758256,38
335.0,University of Southern California,Field,"Exercise Science, Kinesiology, Rehab, Health",168.0,53.0,0,0.7625401009123055,18
335.0,University of Southern California,Field,Finance,12.0,6.0,62,0.5604901128413219,36
335.0,University of Southern California,Field,Geology,45.0,10.0,22,0.7271019660347577,14
335.0,University of Southern California,Field,History,24.0,4.0,45,0.5949393105282635,40
335.0,University of Southern California,Field,Immunology,11.0,3.0,65,0.5547392315628685,33
335.0,University of Southern California,Field,Industrial Engineering,16.0,6.0,22,0.6161044090117309,18
335.0,University of Southern California,Field,International Affairs,13.0,4.0,30,0.6555835542282559,14
335.0,University of Southern California,Field,Linguistics,14.0,6.0,24,0.507262292289001,27
335.0,University of Southern California,Field,Management,34.0,17.0,37,0.5344835439990673,42
335.0,University of Southern California,Field,Management Information Systems,13.0,6.0,48,0.5924300627893084,25
335.0,University of Southern California,Field,Marketing,24.0,9.0,34,0.7606422035477718,14
335.0,University of Southern California,Field,Materials Engineering,9.0,2.0,51,0.5358165731801925,40
335.0,University of Southern California,Field,Mathematics,23.0,7.0,73,0.5086040058522922,60
335.0,University of Southern California,Field,Mechanical Engineering,24.0,10.0,52,0.6367636541588021,25
335.0,University of Southern California,Field,Microbiology,9.0,2.0,106,0.4253926032590909,66
